web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1727116426-73","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","1.5 Zimmer, 18m², CHF 1’200.–","","","","1.5 Zimmer, 18m², CHF 1’200.– Sankt Gallerstrasse 170, 8404 WinterthurSchöne 1.5 -Zimmer-Wohnung in Winterthur Charmante 1.5-Zimmer-Wohnung in Winterthur – Ihre neue Wohlfühloase!Ab sofort bieten wir Ihnen eine einladende 1.5-Zimmer-Wohnung zur Miete an, die durch ihre ausgezeichnete Lage besticht. Diese gemütliche Wohnung verfügt über ein eigenes WC und Bad, sodass Sie den Komfort und die Privatsphäre geniessen können, die Sie sich wünschen.Die Umgebung bietet Ihnen eine hervorragende Anbindung an Einkaufsmöglichkeiten, sodass alle täglichen Bedürfnisse nur einen kurzen Weg entfernt sind. Direkt vor dem Wohnhaus finden Sie zudem eine praktische Tankstelle für schnelle Einkäufe und zusätzlichen Komfort.Entdecken Sie Ihr neues Zuhause in Winterthur und profitieren Sie von der perfekten Mischung aus Bequemlichkeit und zentraler Lage. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren. Wir freuen uns darauf, Ihnen diese tolle Wohnung zu zeigen!Wenn wir Ihr Interesse geweckt haben, dann zögern Sie nicht und melden Sie sich bei uns. Wir sind jeden Werktag per Telefon (044 313 0404) oder per Email (gr@westdoor.ch) erreichbar.Wir freuen uns auf Ihre Nachricht!"
"1727116426-74","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Sankt Gallerstrasse 170, 8404 Winterthur","","","1.5 Zimmer, 18m², CHF 1’200.– Sankt Gallerstrasse 170, 8404 WinterthurSchöne 1.5 -Zimmer-Wohnung in Winterthur Charmante 1.5-Zimmer-Wohnung in Winterthur – Ihre neue Wohlfühloase!Ab sofort bieten wir Ihnen eine einladende 1.5-Zimmer-Wohnung zur Miete an, die durch ihre ausgezeichnete Lage besticht. Diese gemütliche Wohnung verfügt über ein eigenes WC und Bad, sodass Sie den Komfort und die Privatsphäre geniessen können, die Sie sich wünschen.Die Umgebung bietet Ihnen eine hervorragende Anbindung an Einkaufsmöglichkeiten, sodass alle täglichen Bedürfnisse nur einen kurzen Weg entfernt sind. Direkt vor dem Wohnhaus finden Sie zudem eine praktische Tankstelle für schnelle Einkäufe und zusätzlichen Komfort.Entdecken Sie Ihr neues Zuhause in Winterthur und profitieren Sie von der perfekten Mischung aus Bequemlichkeit und zentraler Lage. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren. Wir freuen uns darauf, Ihnen diese tolle Wohnung zu zeigen!Wenn wir Ihr Interesse geweckt haben, dann zögern Sie nicht und melden Sie sich bei uns. Wir sind jeden Werktag per Telefon (044 313 0404) oder per Email (gr@westdoor.ch) erreichbar.Wir freuen uns auf Ihre Nachricht!"
"1727116426-75","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 1’200.–","","1.5 Zimmer, 18m², CHF 1’200.– Sankt Gallerstrasse 170, 8404 WinterthurSchöne 1.5 -Zimmer-Wohnung in Winterthur Charmante 1.5-Zimmer-Wohnung in Winterthur – Ihre neue Wohlfühloase!Ab sofort bieten wir Ihnen eine einladende 1.5-Zimmer-Wohnung zur Miete an, die durch ihre ausgezeichnete Lage besticht. Diese gemütliche Wohnung verfügt über ein eigenes WC und Bad, sodass Sie den Komfort und die Privatsphäre geniessen können, die Sie sich wünschen.Die Umgebung bietet Ihnen eine hervorragende Anbindung an Einkaufsmöglichkeiten, sodass alle täglichen Bedürfnisse nur einen kurzen Weg entfernt sind. Direkt vor dem Wohnhaus finden Sie zudem eine praktische Tankstelle für schnelle Einkäufe und zusätzlichen Komfort.Entdecken Sie Ihr neues Zuhause in Winterthur und profitieren Sie von der perfekten Mischung aus Bequemlichkeit und zentraler Lage. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren. Wir freuen uns darauf, Ihnen diese tolle Wohnung zu zeigen!Wenn wir Ihr Interesse geweckt haben, dann zögern Sie nicht und melden Sie sich bei uns. Wir sind jeden Werktag per Telefon (044 313 0404) oder per Email (gr@westdoor.ch) erreichbar.Wir freuen uns auf Ihre Nachricht!"
"1727116426-76","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","Schöne 1.5 -Zimmer-Wohnung in Winterthur","1.5 Zimmer, 18m², CHF 1’200.– Sankt Gallerstrasse 170, 8404 WinterthurSchöne 1.5 -Zimmer-Wohnung in Winterthur Charmante 1.5-Zimmer-Wohnung in Winterthur – Ihre neue Wohlfühloase!Ab sofort bieten wir Ihnen eine einladende 1.5-Zimmer-Wohnung zur Miete an, die durch ihre ausgezeichnete Lage besticht. Diese gemütliche Wohnung verfügt über ein eigenes WC und Bad, sodass Sie den Komfort und die Privatsphäre geniessen können, die Sie sich wünschen.Die Umgebung bietet Ihnen eine hervorragende Anbindung an Einkaufsmöglichkeiten, sodass alle täglichen Bedürfnisse nur einen kurzen Weg entfernt sind. Direkt vor dem Wohnhaus finden Sie zudem eine praktische Tankstelle für schnelle Einkäufe und zusätzlichen Komfort.Entdecken Sie Ihr neues Zuhause in Winterthur und profitieren Sie von der perfekten Mischung aus Bequemlichkeit und zentraler Lage. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren. Wir freuen uns darauf, Ihnen diese tolle Wohnung zu zeigen!Wenn wir Ihr Interesse geweckt haben, dann zögern Sie nicht und melden Sie sich bei uns. Wir sind jeden Werktag per Telefon (044 313 0404) oder per Email (gr@westdoor.ch) erreichbar.Wir freuen uns auf Ihre Nachricht!"
"1727116426-77","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","5.5 Zimmer, 154m², CHF 3’375.–","","","","5.5 Zimmer, 154m², CHF 3’375.– Schlossmühlestrasse 277, 8408 WinterthurNachmieter gesucht per 01.10.24 Per 01.10.24 suchen wir Nachmieter für diese schöne 5,5-Zi-Wohnung (Maisonette/Duplex) in Winterthur:Besonderheiten:- Wohnzimmer: Laminat, lässt sich durch offene Raumaufteilung optimal möblieren- Schlafzimmer: Laminat, grosse Fenster- Küche: Keramische Bodenplatten, Halbinsel, Geschirrspüler, grosser Tiefkühler- Bad: Keramische Bodenplatten, Waschmaschine und Tumbler- WC: Separates WC mit Dusche- Korridor: Laminat, vorteilhafte Einbauschränke- Grosse Terrasse mit ca. 28m2- 2x Kellerabteil in der Wohnung"
"1727116426-78","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Schlossmühlestrasse 277, 8408 Winterthur","","","5.5 Zimmer, 154m², CHF 3’375.– Schlossmühlestrasse 277, 8408 WinterthurNachmieter gesucht per 01.10.24 Per 01.10.24 suchen wir Nachmieter für diese schöne 5,5-Zi-Wohnung (Maisonette/Duplex) in Winterthur:Besonderheiten:- Wohnzimmer: Laminat, lässt sich durch offene Raumaufteilung optimal möblieren- Schlafzimmer: Laminat, grosse Fenster- Küche: Keramische Bodenplatten, Halbinsel, Geschirrspüler, grosser Tiefkühler- Bad: Keramische Bodenplatten, Waschmaschine und Tumbler- WC: Separates WC mit Dusche- Korridor: Laminat, vorteilhafte Einbauschränke- Grosse Terrasse mit ca. 28m2- 2x Kellerabteil in der Wohnung"
"1727116426-79","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 3’375.–","","5.5 Zimmer, 154m², CHF 3’375.– Schlossmühlestrasse 277, 8408 WinterthurNachmieter gesucht per 01.10.24 Per 01.10.24 suchen wir Nachmieter für diese schöne 5,5-Zi-Wohnung (Maisonette/Duplex) in Winterthur:Besonderheiten:- Wohnzimmer: Laminat, lässt sich durch offene Raumaufteilung optimal möblieren- Schlafzimmer: Laminat, grosse Fenster- Küche: Keramische Bodenplatten, Halbinsel, Geschirrspüler, grosser Tiefkühler- Bad: Keramische Bodenplatten, Waschmaschine und Tumbler- WC: Separates WC mit Dusche- Korridor: Laminat, vorteilhafte Einbauschränke- Grosse Terrasse mit ca. 28m2- 2x Kellerabteil in der Wohnung"
"1727116426-80","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","Nachmieter gesucht per 01.10.24","5.5 Zimmer, 154m², CHF 3’375.– Schlossmühlestrasse 277, 8408 WinterthurNachmieter gesucht per 01.10.24 Per 01.10.24 suchen wir Nachmieter für diese schöne 5,5-Zi-Wohnung (Maisonette/Duplex) in Winterthur:Besonderheiten:- Wohnzimmer: Laminat, lässt sich durch offene Raumaufteilung optimal möblieren- Schlafzimmer: Laminat, grosse Fenster- Küche: Keramische Bodenplatten, Halbinsel, Geschirrspüler, grosser Tiefkühler- Bad: Keramische Bodenplatten, Waschmaschine und Tumbler- WC: Separates WC mit Dusche- Korridor: Laminat, vorteilhafte Einbauschränke- Grosse Terrasse mit ca. 28m2- 2x Kellerabteil in der Wohnung"
"1727116426-81","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","2.5 Zimmer, 78m², CHF 1’950.–","","","","2.5 Zimmer, 78m², CHF 1’950.– Ida-Sträuli-Strasse 39, 8404 WinterthurModern Wohnen in Neu-Hegi Neuwertige Wohnung in Neu-Hegi im 2. OG mit LiftDiese moderne, helle 2.5 Zimmerwohnung befindet sich mitten im aufstrebenden Gebiet Neu-Hegi in Winterthur.Sie überzeugt, nebst grosszügiger Wohnfläche von 78 m² und ansprechender Raumaufteilung, mit folgenden weiteren Annehmlichkeiten:-Parkettboden-Stilvolle, offene Küche-Lift-Minergie zertifiziert-Waschturm in der Wohnung (WA/TU)-Entrée mit grossem Einbauschrank-Ansprechendes Bad mit moderner Duscholux GlaswandDie Wohnung ist in sehr gepflegtem, neuwertigem Zustand. Sie kann nach Absprache übernommen werden. z.B. auch bereits ab 1.11.2024.Auch in Punkto Lage sind keine Kompromisse einzugehen. Die Schulen, Kita, Denner, Coop und Lidl sind in wenigen Gehminuten erreichbar. In Gehdistanz sind auch die Bahnhöfe Hegi und Oberwinterthur. Zudem befindet sich die Bushaltstelle Schulhaus Neuhegi (Bus 7) unmittelbar vor der Tür, in ca. 15 Minuten ist man am HB Winterthur."
"1727116426-82","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Ida-Sträuli-Strasse 39, 8404 Winterthur","","","2.5 Zimmer, 78m², CHF 1’950.– Ida-Sträuli-Strasse 39, 8404 WinterthurModern Wohnen in Neu-Hegi Neuwertige Wohnung in Neu-Hegi im 2. OG mit LiftDiese moderne, helle 2.5 Zimmerwohnung befindet sich mitten im aufstrebenden Gebiet Neu-Hegi in Winterthur.Sie überzeugt, nebst grosszügiger Wohnfläche von 78 m² und ansprechender Raumaufteilung, mit folgenden weiteren Annehmlichkeiten:-Parkettboden-Stilvolle, offene Küche-Lift-Minergie zertifiziert-Waschturm in der Wohnung (WA/TU)-Entrée mit grossem Einbauschrank-Ansprechendes Bad mit moderner Duscholux GlaswandDie Wohnung ist in sehr gepflegtem, neuwertigem Zustand. Sie kann nach Absprache übernommen werden. z.B. auch bereits ab 1.11.2024.Auch in Punkto Lage sind keine Kompromisse einzugehen. Die Schulen, Kita, Denner, Coop und Lidl sind in wenigen Gehminuten erreichbar. In Gehdistanz sind auch die Bahnhöfe Hegi und Oberwinterthur. Zudem befindet sich die Bushaltstelle Schulhaus Neuhegi (Bus 7) unmittelbar vor der Tür, in ca. 15 Minuten ist man am HB Winterthur."
"1727116426-83","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 1’950.–","","2.5 Zimmer, 78m², CHF 1’950.– Ida-Sträuli-Strasse 39, 8404 WinterthurModern Wohnen in Neu-Hegi Neuwertige Wohnung in Neu-Hegi im 2. OG mit LiftDiese moderne, helle 2.5 Zimmerwohnung befindet sich mitten im aufstrebenden Gebiet Neu-Hegi in Winterthur.Sie überzeugt, nebst grosszügiger Wohnfläche von 78 m² und ansprechender Raumaufteilung, mit folgenden weiteren Annehmlichkeiten:-Parkettboden-Stilvolle, offene Küche-Lift-Minergie zertifiziert-Waschturm in der Wohnung (WA/TU)-Entrée mit grossem Einbauschrank-Ansprechendes Bad mit moderner Duscholux GlaswandDie Wohnung ist in sehr gepflegtem, neuwertigem Zustand. Sie kann nach Absprache übernommen werden. z.B. auch bereits ab 1.11.2024.Auch in Punkto Lage sind keine Kompromisse einzugehen. Die Schulen, Kita, Denner, Coop und Lidl sind in wenigen Gehminuten erreichbar. In Gehdistanz sind auch die Bahnhöfe Hegi und Oberwinterthur. Zudem befindet sich die Bushaltstelle Schulhaus Neuhegi (Bus 7) unmittelbar vor der Tür, in ca. 15 Minuten ist man am HB Winterthur."
"1727116426-84","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","Modern Wohnen in Neu-Hegi","2.5 Zimmer, 78m², CHF 1’950.– Ida-Sträuli-Strasse 39, 8404 WinterthurModern Wohnen in Neu-Hegi Neuwertige Wohnung in Neu-Hegi im 2. OG mit LiftDiese moderne, helle 2.5 Zimmerwohnung befindet sich mitten im aufstrebenden Gebiet Neu-Hegi in Winterthur.Sie überzeugt, nebst grosszügiger Wohnfläche von 78 m² und ansprechender Raumaufteilung, mit folgenden weiteren Annehmlichkeiten:-Parkettboden-Stilvolle, offene Küche-Lift-Minergie zertifiziert-Waschturm in der Wohnung (WA/TU)-Entrée mit grossem Einbauschrank-Ansprechendes Bad mit moderner Duscholux GlaswandDie Wohnung ist in sehr gepflegtem, neuwertigem Zustand. Sie kann nach Absprache übernommen werden. z.B. auch bereits ab 1.11.2024.Auch in Punkto Lage sind keine Kompromisse einzugehen. Die Schulen, Kita, Denner, Coop und Lidl sind in wenigen Gehminuten erreichbar. In Gehdistanz sind auch die Bahnhöfe Hegi und Oberwinterthur. Zudem befindet sich die Bushaltstelle Schulhaus Neuhegi (Bus 7) unmittelbar vor der Tür, in ca. 15 Minuten ist man am HB Winterthur."
"1727116426-85","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","2.5 Zimmer, 66m², CHF 1’950.–","","","","2.5 Zimmer, 66m², CHF 1’950.– Seuzacherstrasse 9a, 8400 WinterthurWohnung 2.5Zi zu Vermieten in Winterthur Guten Tag,meine Frau und ich suchen eine Nachmieter für unsere 2.5Zi Wohnung in Winterthur.Die Wohnung befindet sich oberhalb vom Einkaufszentrum Rosenberg.1 Schlafzimmer, Essbereich im Wohnzimmer,Küche, Bad mit Badewanne, Waschmaschine + Tumbler, überdachte Balkon.Haustiere sind erlaubt auch Hunde.Zusätzlich gibt es einen Concierge der immer zur Verfügung steht.Parkplatz in der Tiefgarage 140.-Elektroauto 170.-Verfügbar ab dem 01.11.24Besichtigungstermine:Freitag 13.09 von 17 bis 19UhrSamstag 14.09 von 17 bis 19Uhr"
"1727116426-86","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Seuzacherstrasse 9a, 8400 Winterthur","","","2.5 Zimmer, 66m², CHF 1’950.– Seuzacherstrasse 9a, 8400 WinterthurWohnung 2.5Zi zu Vermieten in Winterthur Guten Tag,meine Frau und ich suchen eine Nachmieter für unsere 2.5Zi Wohnung in Winterthur.Die Wohnung befindet sich oberhalb vom Einkaufszentrum Rosenberg.1 Schlafzimmer, Essbereich im Wohnzimmer,Küche, Bad mit Badewanne, Waschmaschine + Tumbler, überdachte Balkon.Haustiere sind erlaubt auch Hunde.Zusätzlich gibt es einen Concierge der immer zur Verfügung steht.Parkplatz in der Tiefgarage 140.-Elektroauto 170.-Verfügbar ab dem 01.11.24Besichtigungstermine:Freitag 13.09 von 17 bis 19UhrSamstag 14.09 von 17 bis 19Uhr"
"1727116426-87","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 1’950.–","","2.5 Zimmer, 66m², CHF 1’950.– Seuzacherstrasse 9a, 8400 WinterthurWohnung 2.5Zi zu Vermieten in Winterthur Guten Tag,meine Frau und ich suchen eine Nachmieter für unsere 2.5Zi Wohnung in Winterthur.Die Wohnung befindet sich oberhalb vom Einkaufszentrum Rosenberg.1 Schlafzimmer, Essbereich im Wohnzimmer,Küche, Bad mit Badewanne, Waschmaschine + Tumbler, überdachte Balkon.Haustiere sind erlaubt auch Hunde.Zusätzlich gibt es einen Concierge der immer zur Verfügung steht.Parkplatz in der Tiefgarage 140.-Elektroauto 170.-Verfügbar ab dem 01.11.24Besichtigungstermine:Freitag 13.09 von 17 bis 19UhrSamstag 14.09 von 17 bis 19Uhr"
"1727116426-88","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","Wohnung 2.5Zi zu Vermieten in Winterthur","2.5 Zimmer, 66m², CHF 1’950.– Seuzacherstrasse 9a, 8400 WinterthurWohnung 2.5Zi zu Vermieten in Winterthur Guten Tag,meine Frau und ich suchen eine Nachmieter für unsere 2.5Zi Wohnung in Winterthur.Die Wohnung befindet sich oberhalb vom Einkaufszentrum Rosenberg.1 Schlafzimmer, Essbereich im Wohnzimmer,Küche, Bad mit Badewanne, Waschmaschine + Tumbler, überdachte Balkon.Haustiere sind erlaubt auch Hunde.Zusätzlich gibt es einen Concierge der immer zur Verfügung steht.Parkplatz in der Tiefgarage 140.-Elektroauto 170.-Verfügbar ab dem 01.11.24Besichtigungstermine:Freitag 13.09 von 17 bis 19UhrSamstag 14.09 von 17 bis 19Uhr"
"1727116426-89","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","3.5 Zimmer, 88m², CHF 2’309.–","","","","3.5 Zimmer, 88m², CHF 2’309.– Untere Briggerstr. 66, 8406 WinterthurGrosszügig, modern und an zentrumsnaher Lage - Eigene Waschmaschine/Trockner in Wohnung- Balkon mit Südwest Ausrichtung- Haustiere sind nicht gestattet- Tiefgaragenparkplatz für CHF 155.-/mtl. - Die Bilder stammen aus einer vergleichbaren Wohnung im Haus - Abweichungen sind möglich."
"1727116426-90","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Untere Briggerstr. 66, 8406 Winterthur","","","3.5 Zimmer, 88m², CHF 2’309.– Untere Briggerstr. 66, 8406 WinterthurGrosszügig, modern und an zentrumsnaher Lage - Eigene Waschmaschine/Trockner in Wohnung- Balkon mit Südwest Ausrichtung- Haustiere sind nicht gestattet- Tiefgaragenparkplatz für CHF 155.-/mtl. - Die Bilder stammen aus einer vergleichbaren Wohnung im Haus - Abweichungen sind möglich."
"1727116426-91","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 2’309.–","","3.5 Zimmer, 88m², CHF 2’309.– Untere Briggerstr. 66, 8406 WinterthurGrosszügig, modern und an zentrumsnaher Lage - Eigene Waschmaschine/Trockner in Wohnung- Balkon mit Südwest Ausrichtung- Haustiere sind nicht gestattet- Tiefgaragenparkplatz für CHF 155.-/mtl. - Die Bilder stammen aus einer vergleichbaren Wohnung im Haus - Abweichungen sind möglich."
"1727116426-92","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","Grosszügig, modern und an zentrumsnaher Lage","3.5 Zimmer, 88m², CHF 2’309.– Untere Briggerstr. 66, 8406 WinterthurGrosszügig, modern und an zentrumsnaher Lage - Eigene Waschmaschine/Trockner in Wohnung- Balkon mit Südwest Ausrichtung- Haustiere sind nicht gestattet- Tiefgaragenparkplatz für CHF 155.-/mtl. - Die Bilder stammen aus einer vergleichbaren Wohnung im Haus - Abweichungen sind möglich."
"1727116426-93","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","14m², CHF 850.–","","","","14m², CHF 850.– Hulmenweg 8, 8405 WinterthurWG-Zimmer in Winterthur Eidberg, befristet Nov 24 - Feb 25 Unsere Australierin möchte gerne für ein paar Monate in die Heimat zurück. Deshalb wird ihr Zimmer in unserer 4er-WG ab 1.11.24 / nach Vereinbarung für ca. 4 Monate frei für eine/n Mitbewohner/in. Das möblierte Zimmer mit eigenem Balkon befindet sich im OG eines Hausteils im ländlichen Eidberg / Winterthur inmitten wunderschöner Natur und in Waldnähe. Zum Mitbenützen: Küche, 2 Badezimmer, Wohn- und Esszimmer, Sitzplatz mit Gärtchen, Schopf; Bushaltestelle 2 Min.; CHF 850 inkl. aller NK. Möchtest du nicht immer alleine sein, schätzt aber doch auch deine Privatsphäre, dann melde dich - wir freuen uns!"
